title,div,index_paragraph,index_annotation,mention,mention_without_space,concept,start,end,annotation_lang,score,category
Onirocriticon,35,35.1,35.1.0_en,despot,despot,http://dbpedia.org/resource/Despotism,1638,1642,en,1.0,
Onirocriticon,35,35.1,35.1.1_en,antenna,antenna,http://dbpedia.org/resource/Radio_masts_and_towers,2188,2192,en,0.9838464145451122,
Onirocriticon,35,35.1,35.1.2_en,Greek,Greek,http://dbpedia.org/resource/Greek_language,2265,2269,en,0.992962261028752,"Wikidata:Q315,Schema:Language,DBpedia:Language"
Onirocriticon,35,35.2,35.2.0_it,rivoluzione,rivoluzione,http://it.dbpedia.org/resource/Rivoluzione,246,249,it,0.705158693596488,
Onirocriticon,37,37.1,37.1.0_it,pernice,pernice,http://it.dbpedia.org/resource/Pernice,50,52,it,0.9999976081486649,
Onirocriticon,37,37.1,37.1.1_it,galli,galli,http://it.dbpedia.org/resource/Gallus_gallus_domesticus,581,584,it,0.8669995424965482,
Onirocriticon,37,37.1,37.1.0_en,elephant,elephant,http://dbpedia.org/resource/Elephant,56,58,en,0.999945337934103,
Onirocriticon,37,37.1,37.1.1_en,dog,dog,http://dbpedia.org/resource/Dog,359,362,en,0.9999999809442672,
Onirocriticon,37,37.1,37.1.2_en,horse,horse,http://dbpedia.org/resource/Horse,368,371,en,0.9999962964881575,
Onirocriticon,37,37.1,37.1.3_en,horse,horse,http://dbpedia.org/resource/Horse,379,382,en,0.9999962964881575,
Onirocriticon,37,37.1,37.1.4_en,quadruped,quadruped,http://dbpedia.org/resource/Quadrupedalism,456,459,en,1.0,
Onirocriticon,39,39.1,39.1.0_it,collo,collo,http://it.dbpedia.org/resource/Collo,131,134,it,0.9999999654139066,
Onirocriticon,40,40.1,40.1.0_en,fat,fat,http://dbpedia.org/resource/Fat,11,13,en,0.9809490541834205,
Onirocriticon,41,41.1,41.1.0_it,adulterio,adulterio,http://it.dbpedia.org/resource/Adulterio,816,819,it,1.0,
Onirocriticon,41,41.1,41.1.1_it,adulterio,adulterio,http://it.dbpedia.org/resource/Adulterio,854,857,it,1.0,
Onirocriticon,41,41.1,41.1.0_en,adultery,adultery,http://dbpedia.org/resource/Adultery,797,800,en,0.9925392545625673,
Onirocriticon,41,41.1,41.1.1_en,adultery,adultery,http://dbpedia.org/resource/Adultery,829,832,en,0.9925392545625673,
Onirocriticon,42,42.1,42.1.0_it,Provo,Provo,http://it.dbpedia.org/resource/Provo_(Utah),494,497,it,0.9933519223244642,
Onirocriticon,42,42.1,42.1.1_it,custodire,custodire,http://it.dbpedia.org/resource/Custodire,696,699,it,0.9999987989372522,
Onirocriticon,42,42.4,42.4.0_it,fai,fai,http://it.dbpedia.org/resource/Fondo_Ambiente_Italiano,181,184,it,0.9964678070944107,
Onirocriticon,42,42.4,42.4.1_it,artigianato,artigianato,http://it.dbpedia.org/resource/Artigianato,185,188,it,0.9999999986220018,
Onirocriticon,42,42.5,42.5.0_it,agatone,agatone,http://it.dbpedia.org/resource/Agatone,168,171,it,0.999004387041578,
Onirocriticon,42,42.5,42.5.0_en,agathon,agathon,http://dbpedia.org/resource/Agathon,161,164,en,0.9999999742538538,
Onirocriticon,43,43.1,43.1.0_it,inguine,inguine,http://it.dbpedia.org/resource/Regione_inguinale,46,48,it,0.9999508704217965,
Onirocriticon,43,43.1,43.1.1_it,ombelico,ombelico,http://it.dbpedia.org/resource/Ombelico,222,225,it,0.9999999999033662,
Onirocriticon,43,43.1,43.1.2_it,ombelico,ombelico,http://it.dbpedia.org/resource/Ombelico,352,355,it,0.9999999999033662,
Onirocriticon,43,43.1,43.1.3_it,ombelico,ombelico,http://it.dbpedia.org/resource/Ombelico,383,386,it,0.9999999999033662,
Onirocriticon,43,43.1,43.1.1_en,hypogastrium,hypogastrium,http://dbpedia.org/resource/Hypogastrium,20,22,en,0.9999999999999432,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,43,43.1,43.1.2_en,navel,navel,http://dbpedia.org/resource/Navel,228,231,en,0.9999868674790955,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,43,43.1,43.1.3_en,navel,navel,http://dbpedia.org/resource/Navel,347,350,en,0.9999868674790955,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,43,43.1,43.1.4_en,navel,navel,http://dbpedia.org/resource/Navel,386,389,en,0.9999868674790955,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,44,44.1,44.1.0_it,interiora,interiora,http://it.dbpedia.org/resource/Intestino,231,234,it,0.6998708265898649,
Onirocriticon,44,44.1,44.1.1_it,reni,reni,http://it.dbpedia.org/resource/Rene,1289,1293,it,1.0,
Onirocriticon,44,44.1,44.1.0_en,agathon,agathon,http://dbpedia.org/resource/Agathon,100,103,en,1.0,
Onirocriticon,45,45.1,45.1.1_it,vulva,vulva,http://it.dbpedia.org/resource/Vulva,12,14,it,1.0,
Onirocriticon,45,45.1,45.1.2_it,Afrodite,Afrodite,http://it.dbpedia.org/resource/Afrodite,158,161,it,1.0,
Onirocriticon,45,45.1,45.1.3_it,vulva,vulva,http://it.dbpedia.org/resource/Vulva,265,268,it,1.0,
Onirocriticon,45,45.1,45.1.4_it,vulva,vulva,http://it.dbpedia.org/resource/Vulva,447,450,it,1.0,
Onirocriticon,45,45.1,45.1.5_it,vulva,vulva,http://it.dbpedia.org/resource/Vulva,532,535,it,1.0,
Onirocriticon,45,45.1,45.1.6_it,Medea,Medea,http://it.dbpedia.org/resource/Medea,738,741,it,1.0,
Onirocriticon,45,45.1,45.1.7_it,vulva,vulva,http://it.dbpedia.org/resource/Vulva,762,765,it,1.0,
Onirocriticon,45,45.1,45.1.8_it,peccato,peccato,http://it.dbpedia.org/resource/Peccato,1246,1250,it,0.9999998588175558,
Onirocriticon,45,45.1,45.1.9_it,vagina,vagina,http://it.dbpedia.org/resource/Vagina,1260,1264,it,1.0,
Onirocriticon,45,45.1,45.1.0_en,vulva,vulva,http://dbpedia.org/resource/Vulva,13,15,en,1.0,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,45,45.1,45.1.1_en,Aphrodite,Aphrodite,http://dbpedia.org/resource/Aphrodite,177,180,en,0.9999999997344275,
Onirocriticon,45,45.1,45.1.2_en,vulva,vulva,http://dbpedia.org/resource/Vulva,281,284,en,1.0,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,45,45.1,45.1.3_en,vulva,vulva,http://dbpedia.org/resource/Vulva,464,467,en,1.0,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,45,45.1,45.1.4_en,vulva,vulva,http://dbpedia.org/resource/Vulva,554,557,en,1.0,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,45,45.1,45.1.5_en,Medea,Medea,http://dbpedia.org/resource/Medea,758,761,en,1.0,
Onirocriticon,45,45.1,45.1.6_en,vulva,vulva,http://dbpedia.org/resource/Vulva,796,799,en,1.0,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,45,45.1,45.1.7_en,slavery,slavery,http://dbpedia.org/resource/Slavery_in_the_United_States,815,818,en,0.848415939845785,
Onirocriticon,45,45.1,45.1.8_en,vagina,vagina,http://dbpedia.org/resource/Vagina,1284,1288,en,0.985250250927811,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,45,45.1,45.1.9_en,born free,born_free,http://dbpedia.org/resource/Born_Free,1364,1368,en,0.9999999999997726,
Onirocriticon,45,45.1,45.1.10_en,hires,hires,http://dbpedia.org/resource/W._M._Keck_Observatory,1449,1453,en,0.9999999999652118,
Onirocriticon,46,46.1,46.1.2_it,inguine,inguine,http://it.dbpedia.org/resource/Regione_inguinale,17,19,it,0.9999622738007756,
Onirocriticon,46,46.1,46.1.3_it,vulva,vulva,http://it.dbpedia.org/resource/Vulva,45,47,it,0.9999999998454996,
Onirocriticon,46,46.1,46.1.4_it,inguine,inguine,http://it.dbpedia.org/resource/Regione_inguinale,112,115,it,0.9999622738007756,
Onirocriticon,46,46.1,46.1.5_it,vulva,vulva,http://it.dbpedia.org/resource/Vulva,125,128,it,0.9999999998454996,
Onirocriticon,46,46.1,46.1.6_it,vulva,vulva,http://it.dbpedia.org/resource/Vulva,208,211,it,0.9999999998454996,
Onirocriticon,46,46.1,46.1.0_en,vulva,vulva,http://dbpedia.org/resource/Vulva,39,41,en,0.9999997882683485,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,46,46.1,46.1.1_en,vulva,vulva,http://dbpedia.org/resource/Vulva,132,135,en,0.9999997882683485,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,46,46.1,46.1.2_en,vulva,vulva,http://dbpedia.org/resource/Vulva,212,215,en,0.9999997882683485,"Wikidata:Q4936952,DBpedia:AnatomicalStructure"
Onirocriticon,46,46.1,46.1.3_en,aphrodisiac,aphrodisiac,http://dbpedia.org/resource/Aphrodisiac,303,306,en,0.9999999786025173,
Onirocriticon,47,47.1,47.1.0_it,kalamon,kalamon,http://it.dbpedia.org/resource/Kalamon_(Costa_d'Avorio),538,541,it,0.6672222675448983,
Onirocriticon,47,47.1,47.1.1_it,canna,canna,http://it.dbpedia.org/resource/Saccharum_officinarum,609,612,it,0.6136063024848425,
Onirocriticon,47,47.1,47.1.2_it,liberti,liberti,http://it.dbpedia.org/resource/Liberto,803,806,it,0.9999999999990905,
Onirocriticon,47,47.1,47.1.3_it,liberti,liberti,http://it.dbpedia.org/resource/Liberto,897,900,it,0.9999999999990905,
Onirocriticon,47,47.1,47.1.0_en,syringe,syringe,http://dbpedia.org/resource/Syringe,566,569,en,0.9960294262802543,
Onirocriticon,47,47.1,47.1.1_en,reed,reed,http://dbpedia.org/resource/Phragmites,615,618,en,0.8914940915344446,
Onirocriticon,47,47.1,47.1.2_en,syringe,syringe,http://dbpedia.org/resource/Syringe,637,640,en,0.9960294262802543,
Onirocriticon,47,47.1,47.1.3_en,freedmen,freedmen,http://dbpedia.org/resource/Freedman,788,791,en,0.9754481764481557,
Onirocriticon,47,47.1,47.1.4_en,freedmen,freedmen,http://dbpedia.org/resource/Freedman,884,887,en,0.9754481764481557,
Onirocriticon,48,48.1,48.1.0_it,martello,martello,http://it.dbpedia.org/resource/Martello,82,84,it,0.8772803436706421,
Onirocriticon,48,48.2,48.2.0_it,aborto,aborto,http://it.dbpedia.org/resource/Aborto,1153,1157,it,0.9999998980047219,
Onirocriticon,48,48.2,48.2.0_en,sailor,sailor,http://dbpedia.org/resource/Sailor,52,54,en,0.9974780558496442,
Onirocriticon,48,48.2,48.2.1_en,miscarriage,miscarriage,http://dbpedia.org/resource/Miscarriage,1115,1119,en,1.0,"Wikidata:Q12136,DBpedia:Disease"
Onirocriticon,49,49.1,49.1.0_it,Plutone,Plutone,http://it.dbpedia.org/resource/Superficie_di_Plutone,104,107,it,0.8218965158930841,
Onirocriticon,49,49.1,49.1.0_en,Pluto,Pluto,http://dbpedia.org/resource/Pluto,105,108,en,0.9999777523462547,"Wikidata:Q634,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:CelestialBody,DBpedia:Planet"
Onirocriticon,50,50.1,50.1.0_it,cambiano,cambiano,http://it.dbpedia.org/resource/Cambiano,858,861,it,0.9994229567293431,
Onirocriticon,50,50.2,50.2.1_it,scopa,scopa,http://it.dbpedia.org/resource/Scopa_(gioco),533,536,it,0.6932155976913046,
Onirocriticon,50,50.2,50.2.2_it,ferro,ferro,http://it.dbpedia.org/resource/Ferro,1508,1512,it,0.9999952083054473,
Onirocriticon,50,50.2,50.2.3_it,ferro,ferro,http://it.dbpedia.org/resource/Ferro,1613,1617,it,0.9999952083054473,
Onirocriticon,50,50.2,50.2.4_it,argilla,argilla,http://it.dbpedia.org/resource/Argilla,1666,1670,it,0.9999999914300588,
Onirocriticon,50,50.2,50.2.5_it,argilla,argilla,http://it.dbpedia.org/resource/Argilla,1757,1761,it,0.9999999914300588,
Onirocriticon,50,50.2,50.2.6_it,ferro,ferro,http://it.dbpedia.org/resource/Ferro,1887,1891,it,0.9999952083054473,
Onirocriticon,50,50.2,50.2.7_it,Sacra Bibbia,Sacra_Bibbia,http://it.dbpedia.org/resource/Bibbia,2123,2127,it,1.0,
Onirocriticon,50,50.2,50.2.0_en,slavery,slavery,http://dbpedia.org/resource/Slavery,681,684,en,0.9260758616961071,
Onirocriticon,50,50.2,50.2.1_en,iron,iron,http://dbpedia.org/resource/Iron,1399,1403,en,0.994552266299052,
Onirocriticon,50,50.2,50.2.2_en,iron,iron,http://dbpedia.org/resource/Iron,1506,1510,en,0.994552266299052,
Onirocriticon,50,50.2,50.2.3_en,clay,clay,http://dbpedia.org/resource/Clay,1547,1551,en,0.9949317273860829,
Onirocriticon,50,50.2,50.2.4_en,clay,clay,http://dbpedia.org/resource/Clay,1619,1623,en,0.9949317273860829,
Onirocriticon,50,50.2,50.2.5_en,iron,iron,http://dbpedia.org/resource/Iron,1749,1753,en,0.994552266299052,
Onirocriticon,50,50.2,50.2.6_en,hunting,hunting,http://dbpedia.org/resource/Hunting,1972,1976,en,0.9815513554681424,
Onirocriticon,50,50.2,50.2.7_en,Holy Bible,Holy_Bible,http://dbpedia.org/resource/Bible,1980,1984,en,1.0,
Onirocriticon,50,50.3,50.3.0_it,mestruazioni,mestruazioni,http://it.dbpedia.org/resource/Mestruazione,267,270,it,0.9964163435627433,
Onirocriticon,50,50.3,50.3.0_en,intelligence,intelligence,http://dbpedia.org/resource/Intelligence,59,61,en,0.9733527060497041,
Onirocriticon,51,51.1,51.1.0_it,spermatozoi,spermatozoi,http://it.dbpedia.org/resource/Spermatozoo,706,709,it,1.0,
Onirocriticon,51,51.1,51.1.1_it,orzo,orzo,http://it.dbpedia.org/resource/Hordeum_vulgare,763,766,it,1.0,
Onirocriticon,51,51.1,51.1.2_it,vivere,vivere,http://it.dbpedia.org/resource/Vivere_o_niente,1354,1358,it,0.9990978183395983,
Onirocriticon,51,51.1,51.1.3_it,abbronzatura,abbronzatura,http://it.dbpedia.org/resource/Abbronzatura,1468,1472,it,1.0,
Onirocriticon,51,51.1,51.1.4_it,vento,vento,http://it.dbpedia.org/resource/Vento,1613,1617,it,0.9999994926250942,
Onirocriticon,51,51.1,51.1.5_it,i medici,i_medici,http://it.dbpedia.org/resource/I_Medici_(serie_televisiva),1626,1630,it,0.9957241993453986,
Onirocriticon,51,51.1,51.1.0_en,barley,barley,http://dbpedia.org/resource/Barley,744,747,en,0.9999999999076863,
Onirocriticon,51,51.1,51.1.1_en,prune,prune,http://dbpedia.org/resource/Pruning,1001,1005,en,0.9859321875025838,
Onirocriticon,51,51.1,51.1.2_en,squat,squat,http://dbpedia.org/resource/Squatting_position,1304,1308,en,0.7296568052247324,
Onirocriticon,51,51.1,51.1.3_en,commune,commune,http://dbpedia.org/resource/Commune,1428,1432,en,0.9823898445184233,
Onirocriticon,51,51.1,51.1.4_en,tanner,tanner,http://dbpedia.org/resource/Tanning_(leather),1541,1545,en,0.9994557456526001,
Onirocriticon,51,51.1,51.1.5_en,city,city,http://dbpedia.org/resource/City,1559,1563,en,0.9986379733119881,
Onirocriticon,52,51.1,51.1.0_it,rame,rame,http://it.dbpedia.org/resource/Rame,9,10,it,0.9999998939238196,
Onirocriticon,52,51.1,51.1.1_it,discordia,discordia,http://it.dbpedia.org/resource/Eris_(divinità),588,591,it,0.9047886535483782,
Onirocriticon,52,51.1,51.1.2_it,geometria,geometria,http://it.dbpedia.org/resource/Geometria,851,854,it,0.9996735215723627,
Onirocriticon,52,51.1,51.1.0_en,copper,copper,http://dbpedia.org/resource/Copper,9,10,en,0.9961269009046673,
Onirocriticon,52,51.1,51.1.1_en,visual arts,visual_arts,http://dbpedia.org/resource/Visual_arts,327,330,en,0.9999976701461576,
Onirocriticon,52,51.1,51.1.2_en,geometry,geometry,http://dbpedia.org/resource/Geometry,825,828,en,0.9995186949901551,
Onirocriticon,53,53.1,53.1.0_it,Le lettere,Le_lettere,http://it.dbpedia.org/resource/Lettere_di_Paolo,9,10,it,0.9978953852600472,
Onirocriticon,53,53.1,53.1.1_it,stolto,stolto,http://it.dbpedia.org/resource/Stoltezza_in_Cristo,285,288,it,1.0,
Onirocriticon,53,53.1,53.1.2_it,elleni,elleni,http://it.dbpedia.org/resource/Elleni,616,619,it,0.9999999999993179,
Onirocriticon,53,53.1,53.1.3_it,Roma,Roma,http://it.dbpedia.org/resource/Roma,686,689,it,0.9991705779137353,
Onirocriticon,53,53.1,53.1.0_en,Greek,Greek,http://dbpedia.org/resource/Greek_language,510,513,en,0.6350485667764917,"Wikidata:Q315,Schema:Language,DBpedia:Language"
Onirocriticon,53,53.1,53.1.1_en,Greek,Greek,http://dbpedia.org/resource/Greek_language,530,533,en,0.6350485667764917,"Wikidata:Q315,Schema:Language,DBpedia:Language"
Onirocriticon,53,53.1,53.1.2_en,Greek,Greek,http://dbpedia.org/resource/Greek_language,545,548,en,0.6350485667764917,"Wikidata:Q315,Schema:Language,DBpedia:Language"
Onirocriticon,53,53.1,53.1.3_en,Hellenes,Hellenes,http://dbpedia.org/resource/Ancient_Greece,607,610,en,0.998844575473565,
Onirocriticon,53,53.1,53.1.4_en,Rome,Rome,http://dbpedia.org/resource/Ancient_Rome,668,671,en,0.9952487742586666,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country"
Onirocriticon,54,54.1,54.1.0_it,clamidia,clamidia,http://it.dbpedia.org/resource/Chlamydia,212,215,it,0.9783276379424787,
Onirocriticon,54,54.1,54.1.1_it,emigrazione,emigrazione,http://it.dbpedia.org/resource/Emigrazione,441,444,it,0.9986022738493457,
Onirocriticon,54,54.1,54.1.2_it,clamide,clamide,http://it.dbpedia.org/resource/Clamide,656,659,it,1.0,
Onirocriticon,54,54.1,54.1.3_it,nero,nero,http://it.dbpedia.org/resource/Negro,701,704,it,0.9802431908636344,
Onirocriticon,54,54.1,54.1.4_it,viola,viola,http://it.dbpedia.org/resource/Viola_da_gamba,732,735,it,0.8783467805313941,
Onirocriticon,54,54.1,54.1.5_it,pubertà,pubertà,http://it.dbpedia.org/resource/Pubertà,890,893,it,0.9976136176088719,
Onirocriticon,54,54.1,54.1.6_it,pubertà,pubertà,http://it.dbpedia.org/resource/Pubertà,1060,1064,it,0.9976136176088719,
Onirocriticon,54,54.1,54.1.7_it,sport,sport,http://it.dbpedia.org/resource/Sport,1293,1297,it,0.9999982871937507,
Onirocriticon,54,54.1,54.1.0_en,school speech,school_speech,http://dbpedia.org/resource/School_speech_(First_Amendment),111,114,en,0.9998707062359179,
Onirocriticon,54,54.1,54.1.1_en,chlamydia,chlamydia,http://dbpedia.org/resource/Chlamydia_infection,186,189,en,0.9999999961349886,
Onirocriticon,54,54.1,54.1.2_en,chlamys,chlamys,http://dbpedia.org/resource/Chlamys,627,630,en,0.9999999999998863,
Onirocriticon,54,54.1,54.1.3_en,puberty,puberty,http://dbpedia.org/resource/Puberty,854,857,en,0.9999999999054126,
Onirocriticon,54,54.1,54.1.4_en,puberty,puberty,http://dbpedia.org/resource/Puberty,1021,1025,en,0.9999999999054126,
Onirocriticon,55,55.1,55.1.0_en,gymnasium,gymnasium,http://dbpedia.org/resource/Gym,279,282,en,0.9982123752570858,
Onirocriticon,55,55.1,55.1.1_en,rudder,rudder,http://dbpedia.org/resource/Rudder,380,383,en,0.9992336263092232,
Onirocriticon,56,56.1,56.1.1_it,tromba,tromba,http://it.dbpedia.org/resource/Tromba,20,22,it,0.9999999843621482,
Onirocriticon,56,56.1,56.1.2_it,Dio,Dio,http://it.dbpedia.org/resource/Dio,42,44,it,0.9999999999827196,
Onirocriticon,56,56.1,56.1.3_it,organo,organo,http://it.dbpedia.org/resource/Organo_Hammond,202,205,it,0.9992848718209677,
Onirocriticon,56,56.1,56.1.4_it,organo,organo,http://it.dbpedia.org/resource/Organo_Hammond,487,490,it,0.9992848718209677,
Onirocriticon,56,56.1,56.1.5_it,tromba,tromba,http://it.dbpedia.org/resource/Tromba,501,504,it,0.9999999843621482,
Onirocriticon,56,56.1,56.1.6_it,organo,organo,http://it.dbpedia.org/resource/Organo_Hammond,545,548,it,0.9992848718209677,
Onirocriticon,56,56.1,56.1.7_it,dice,dice,http://it.dbpedia.org/resource/Digital_Illusions_Creative_Entertainment,615,618,it,0.9999999998453859,
Onirocriticon,56,56.1,56.1.8_it,tromba,tromba,http://it.dbpedia.org/resource/Tromba,760,763,it,0.9999999843621482,
Onirocriticon,56,56.1,56.1.9_it,tromba,tromba,http://it.dbpedia.org/resource/Tromba,797,800,it,0.9999999843621482,
Onirocriticon,56,56.1,56.1.10_it,trombe,trombe,http://it.dbpedia.org/resource/Tromba,864,867,it,1.0,
Onirocriticon,56,56.1,56.1.11_it,dice,dice,http://it.dbpedia.org/resource/Digital_Illusions_Creative_Entertainment,963,966,it,0.9999999998453859,
Onirocriticon,56,56.1,56.1.12_it,abate,abate,http://it.dbpedia.org/resource/Abate,2213,2217,it,0.9999987822164397,
Onirocriticon,56,56.1,56.1.13_it,Pirro,Pirro,http://it.dbpedia.org/resource/Neottolemo,2286,2290,it,0.9703036696728895,
Onirocriticon,56,56.1,56.1.14_it,orchidee,orchidee,http://it.dbpedia.org/resource/Orchidaceae,2294,2298,it,0.9999999917858986,
Onirocriticon,56,56.1,56.1.15_it,dice,dice,http://it.dbpedia.org/resource/Digital_Illusions_Creative_Entertainment,2755,2759,it,0.9999999998453859,
Onirocriticon,56,56.1,56.1.16_it,Poseidone,Poseidone,http://it.dbpedia.org/resource/Poseidone,2780,2784,it,1.0,
Onirocriticon,56,56.1,56.1.17_it,despota,despota,http://it.dbpedia.org/resource/Tiranno,2912,2916,it,1.0,
Onirocriticon,56,56.1,56.1.18_it,despota,despota,http://it.dbpedia.org/resource/Tiranno,3079,3083,it,1.0,
Onirocriticon,56,56.1,56.1.19_it,sport,sport,http://it.dbpedia.org/resource/Sport,3288,3292,it,0.999999999692136,
Onirocriticon,56,56.1,56.1.20_it,sport,sport,http://it.dbpedia.org/resource/Sport,3303,3307,it,0.999999999692136,
Onirocriticon,56,56.1,56.1.21_it,sport,sport,http://it.dbpedia.org/resource/Sport,3748,3752,it,0.999999999692136,
Onirocriticon,56,56.1,56.1.0_en,trumpet,trumpet,http://dbpedia.org/resource/Trumpet,24,26,en,1.0,
Onirocriticon,56,56.1,56.1.1_en,God,God,http://dbpedia.org/resource/God_in_Judaism,35,37,en,0.9999655657778649,
Onirocriticon,56,56.1,56.1.2_en,loudspeaker,loudspeaker,http://dbpedia.org/resource/Loudspeaker,267,270,en,0.6188269625533149,
Onirocriticon,56,56.1,56.1.3_en,slavery,slavery,http://dbpedia.org/resource/Slavery,445,448,en,0.9020391531896584,
Onirocriticon,56,56.1,56.1.4_en,trumpet,trumpet,http://dbpedia.org/resource/Trumpet,489,492,en,1.0,
Onirocriticon,56,56.1,56.1.5_en,trumpet,trumpet,http://dbpedia.org/resource/Trumpet,756,759,en,1.0,
Onirocriticon,56,56.1,56.1.6_en,trumpet,trumpet,http://dbpedia.org/resource/Trumpet,797,800,en,1.0,
Onirocriticon,56,56.1,56.1.7_en,guitar,guitar,http://dbpedia.org/resource/Electric_guitar,1143,1147,en,0.7903239155559695,
Onirocriticon,56,56.1,56.1.8_en,gout,gout,http://dbpedia.org/resource/Gout,1288,1292,en,1.0,"Wikidata:Q12136,DBpedia:Disease"
Onirocriticon,56,56.1,56.1.9_en,guitar,guitar,http://dbpedia.org/resource/Electric_guitar,1332,1336,en,0.7903239155559695,
Onirocriticon,56,56.1,56.1.10_en,memory,memory,http://dbpedia.org/resource/Memory,1467,1471,en,0.9999998225294051,
Onirocriticon,56,56.1,56.1.11_en,abbot,abbot,http://dbpedia.org/resource/Abbot,2183,2187,en,0.992825270310337,
Onirocriticon,56,56.1,56.1.12_en,bear,bear,http://dbpedia.org/resource/Bear,2235,2239,en,0.9642598264847899,
Onirocriticon,56,56.1,56.1.13_en,ippon,ippon,http://dbpedia.org/resource/Ippon,2438,2442,en,0.9994391426520509,
Onirocriticon,56,56.1,56.1.14_en,horse,horse,http://dbpedia.org/resource/Horse,2694,2698,en,0.9999999989963726,
Onirocriticon,56,56.1,56.1.15_en,Poseidon,Poseidon,http://dbpedia.org/resource/Poseidon,2738,2742,en,1.0,
Onirocriticon,56,56.1,56.1.16_en,horse,horse,http://dbpedia.org/resource/Horse,2786,2790,en,0.9999999989963726,
Onirocriticon,56,56.1,56.1.17_en,despot,despot,http://dbpedia.org/resource/Despotism,2851,2855,en,1.0,
Onirocriticon,56,56.1,56.1.18_en,horse,horse,http://dbpedia.org/resource/Horse,2942,2946,en,0.9999999989963726,
Onirocriticon,56,56.1,56.1.19_en,despot,despot,http://dbpedia.org/resource/Despotism,3001,3005,en,1.0,
Onirocriticon,56,56.1,56.1.20_en,chariot,chariot,http://dbpedia.org/resource/Chariot,3161,3165,en,0.9999999962451511,
Onirocriticon,56,56.1,56.1.21_en,priesthood,priesthood,http://dbpedia.org/resource/Kohen,3496,3500,en,0.7044448875033793,
Onirocriticon,56,56.1,56.1.22_en,fornication,fornication,http://dbpedia.org/resource/Fornication,3532,3536,en,1.0,
Onirocriticon,56,56.1,56.1.23_en,city,city,http://dbpedia.org/resource/City,3575,3579,en,0.9986002469377349,
Onirocriticon,56,56.1,56.1.24_en,city,city,http://dbpedia.org/resource/City,3642,3646,en,0.9986002469377349,
Onirocriticon,56,56.1,56.1.25_en,city,city,http://dbpedia.org/resource/City,3667,3671,en,0.9986002469377349,
Onirocriticon,56,56.1,56.1.26_en,city,city,http://dbpedia.org/resource/City,3812,3816,en,0.9986002469377349,
Onirocriticon,57,57.1,57.1.0_it,pentathlon,pentathlon,http://it.dbpedia.org/resource/Pentathlon,42,44,it,0.9990786247383355,
Onirocriticon,57,57.1,57.1.1_it,rame,rame,http://it.dbpedia.org/resource/Rame,268,271,it,0.9999999937805342,
Onirocriticon,57,57.1,57.1.0_en,pentathlon,pentathlon,http://dbpedia.org/resource/Pentathlon,20,22,en,0.9948456903020456,
Onirocriticon,58,58.1,58.1.0_it,prostituzione,prostituzione,http://it.dbpedia.org/resource/Prostituzione,449,452,it,0.9999445694886254,
Onirocriticon,58,58.1,58.1.0_en,superposition,superposition,http://dbpedia.org/resource/Superposition_principle,308,311,en,0.9584348818073043,
Onirocriticon,58,58.1,58.1.1_en,prostitution,prostitution,http://dbpedia.org/resource/Prostitution,435,438,en,0.9995789855254474,
Onirocriticon,59,59.1,59.1.0_it,stagno,stagno,http://it.dbpedia.org/resource/Stagno_(elemento_chimico),253,256,it,0.6232771698508359,
Onirocriticon,59,59.1,59.1.1_it,santa non,santa_non,http://it.dbpedia.org/resource/Santa_Non,341,344,it,0.9999997668607238,
Onirocriticon,59,59.1,59.1.0_en,Olympias,Olympias,http://dbpedia.org/resource/Olympias,271,274,en,0.9357362357417507,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty"
Onirocriticon,60,60.1,60.1.0_it,dice,dice,http://it.dbpedia.org/resource/Digital_Illusions_Creative_Entertainment,883,886,it,0.9999999603012392,
Onirocriticon,60,60.1,60.1.1_it,sport,sport,http://it.dbpedia.org/resource/Sport,1200,1204,it,0.9999931698897822,
Onirocriticon,60,60.1,60.1.0_en,play sports,play_sports,http://dbpedia.org/resource/Play_Sports,1170,1174,en,0.9998539568214656,
Onirocriticon,61,61.1,61.1.0_it,rende,rende,http://it.dbpedia.org/resource/Rende,99,101,it,0.9902904491131794,
